"","person","family","community","county","province","age","gender","urban","vet","edu_yrs","lang","read_books","hours_tv","avg_sleep","smoked","coverage","govt_rating","welfare_housing","self-health","wechat","2020_employment","reason_unemployed","children","married","income_satis","income_rel","status_rel"
"14431",450184107,450184,795590,2149,45,39,0,1,-8,-9,1,1,2,6.5,0,2,2,-8,4,1,62301,-8,1,2,2,2,2
"14432",450185104,450185,795668,2149,45,49,0,1,-8,6,1,0,0,6,0,5,3,-8,4,1,-8,-8,3,2,4,4,3
"14433",450185401,450185,795668,2149,45,11,0,1,-8,5,1,1,3,8,0,-8,-8,-8,3,1,-8,-8,3,-8,-8,79,4
"14434",450186101,450186,795668,2149,45,50,1,1,-8,9,1,0,1,7,0,5,2,-8,3,1,-8,-8,1,2,4,3,3
"14435",450186102,450186,795668,2149,45,70,0,1,-8,3,5,0,0,8,0,5,2,-8,5,0,-8,-8,1,2,4,1,3
"14436",450186103,450186,795668,2149,45,54,0,1,-8,9,5,0,0,7,0,5,5,-8,4,1,-8,-8,1,2,3,2,1
"14437",450186104,450186,795668,2149,45,25,1,1,1,15,1,1,14,6,1,2,3,-8,3,1,-8,-8,1,1,4,3,3
"14438",450186105,450186,795668,2149,45,23,1,1,-8,15,1,1,14,8,0,5,2,-8,2,1,-8,-8,1,1,-8,79,3
"14439",450187102,450187,795668,2149,45,69,0,1,-8,2,1,0,14,8,0,5,3,-8,4,0,-8,-8,4,5,4,2,3
"14440",450187103,450187,795668,2149,45,17,1,1,-8,11,1,1,2,7.5,0,6,2,-8,3,1,-8,-8,4,-8,-8,79,3
"14441",450187431,450187,795668,2149,45,39,0,1,-8,9,1,1,14,8,0,6,3,-8,3,1,-8,-8,4,2,3,2,4
"14442",450195101,450195,795668,2149,45,49,0,1,-8,12,1,1,14,8,0,5,3,-8,3,1,-8,-8,0,2,2,3,3
"14443",450196101,450196,795668,2149,45,77,0,1,-8,6,5,0,14,9,0,78,2,-8,4,0,20904,4,4,5,-8,4,5
"14444",450196102,450196,795668,2149,45,51,1,1,-8,-9,5,0,1.5,10,0,5,2,-8,5,1,40305,-8,4,2,3,3,3
"14445",450196103,450196,795668,2149,45,50,0,1,-8,9,1,0,14,9,0,5,2,-8,4,1,50101,-8,4,2,4,3,3
"14446",450196105,450196,795668,2149,45,26,1,1,-8,16,1,0,5,7,0,5,2,-8,1,1,-8,-8,4,1,4,1,1
"14447",450196701,450196,795668,2149,45,27,0,1,-8,16,1,1,3,10,0,2,3,-8,2,1,-8,-8,4,-8,4,3,3
"14448",450197103,450197,795582,2149,45,27,1,0,-8,9,1,1,5,7,1,5,3,-8,3,1,-8,-8,2,1,4,2,2
"14449",450197601,450197,795582,2149,45,50,1,0,-8,-9,5,0,1,6,0,5,1,-8,3,1,50101,-8,2,2,3,3,3
"14450",450199101,450199,795582,2149,45,54,1,0,-8,7,5,0,17,8,0,5,3,-8,4,1,-8,-8,0,2,2,3,3
"14451",450199102,450199,795582,2149,45,49,0,0,-8,6,5,0,2,8,0,5,4,-8,3,1,-8,-8,0,2,3,3,3
"14452",450205102,450205,795582,2149,45,53,1,0,-8,6,1,0,7,7.5,1,5,4,-8,4,1,-8,-8,1,1,4,3,3
"14453",450206107,450206,795582,2149,45,16,1,0,-8,10,1,0,14,8,0,3,2,-8,2,1,-8,-8,3,-8,-8,79,3
"14454",450206108,450206,795582,2149,45,14,1,0,-8,7,1,0,14,8,0,-8,-8,-8,3,1,-8,-8,3,-8,-8,79,2
"14455",450206109,450206,795582,2149,45,12,0,0,-8,6,1,1,9,8,0,-8,-8,-8,1,0,-8,-8,3,-8,-8,79,1
"14456",450208103,450208,618002,127,44,21,1,1,-8,14,1,1,4,7,1,5,2,-8,1,1,-8,7,0,1,4,79,2
"14457",450208104,450208,618002,127,44,19,0,1,-8,13,1,1,2.5,7,0,5,2,-8,2,1,-8,-8,0,-8,-8,79,3
"14458",450210101,450210,795582,2149,45,50,1,0,-8,-9,1,0,5,8,1,5,3,-8,4,1,80000,-8,1,2,2,2,3
"14459",450210102,450210,795582,2149,45,48,0,0,-8,6,1,0,120,8,0,5,1,-8,4,0,-8,-8,1,2,4,1,1
"14460",450210103,450210,795582,2149,45,26,1,0,-8,9,1,0,5,8,1,5,2,-8,1,1,-8,-8,1,1,4,3,3
"14461",450212101,450212,-9,1087,33,47,0,0,-8,0,1,0,-1,7,0,78,4,-8,3,1,50101,-8,0,2,4,4,3
"14462",450214105,450214,795582,2149,45,40,0,0,-8,9,1,1,0,7,0,5,3,-8,3,1,-8,-8,2,2,2,2,3
"14463",450215101,450215,795582,2149,45,52,0,0,-8,-9,1,0,4,7,0,78,4,-8,5,1,50101,-8,3,2,4,1,3
"14464",450215102,450215,795582,2149,45,54,1,0,-8,6,1,0,7,8,1,6,2,-8,3,1,62202,-8,3,2,4,3,3
"14465",450215105,450215,795582,2149,45,20,0,0,-8,13,1,1,10,8,0,6,2,-8,2,1,-8,-8,3,1,-8,79,3
"14466",450215106,450215,795582,2149,45,18,1,0,-8,9,1,0,15,8,1,6,2,-8,2,1,-8,-8,3,-8,4,3,3
"14467",450217102,450217,795630,2150,45,51,1,1,-8,6,1,0,1,6,0,5,3,-8,1,1,-8,-8,5,2,4,3,3
"14468",450217103,450217,795630,2150,45,32,0,1,-8,9,1,1,3,8,0,5,2,-8,1,1,-8,-8,5,2,4,3,3
"14469",450217105,450217,795630,2150,45,28,1,1,-8,9,1,0,2,8,0,78,4,-8,1,1,-8,-8,5,1,5,5,5
"14470",450219106,450219,795582,2149,45,18,0,0,-8,11,1,1,2,8,0,3,2,-8,3,1,-8,-8,0,1,-8,79,3
"14471",450220101,450220,795582,2149,45,88,1,0,-8,9,1,0,7,9,1,78,2,-8,5,0,50101,4,0,5,-8,4,3
"14472",450220102,450220,795582,2149,45,54,1,0,-8,9,1,1,20,6,0,2,3,-8,1,1,50101,-8,0,2,3,2,5
"14473",450220104,450220,795582,2149,45,30,1,0,-8,9,1,1,3.5,8,0,5,4,-8,2,1,-8,-8,0,1,4,3,2
"14474",450224101,450224,795582,2149,45,79,1,0,-8,9,5,0,14,7,1,5,2,-8,4,0,80000,-8,0,2,4,79,4
"14475",450224103,450224,795582,2149,45,49,1,0,-8,9,1,1,14,7,1,5,4,-8,1,1,-8,-8,0,2,3,2,3
"14476",450224106,450224,795582,2149,45,19,0,0,-8,14,1,1,20,6,0,3,2,-8,3,1,-8,-8,0,-8,-8,79,3
"14477",450225103,450225,102100,6,45,49,0,1,-8,6,1,0,5,5,0,3,4,-8,1,0,-8,-8,1,2,2,4,1
"14478",450225105,450225,102100,6,45,24,1,1,-8,12,1,0,0.2,10,1,3,2,-8,3,1,-8,-8,1,1,4,3,3
"14479",450227101,450227,102100,6,45,53,0,1,-8,15,1,1,18,-8,0,2,2,-8,3,1,-8,-8,0,2,4,4,4
"14480",450227103,450227,102100,6,45,54,1,1,-8,16,1,1,10,6,0,1,2,-8,3,1,-8,-8,0,2,4,3,4
"14481",450227104,450227,102100,6,45,28,1,1,-8,12,1,1,3,8,0,6,3,-8,2,1,-8,6,0,1,2,2,3
"14482",450232103,450232,656479,2109,45,29,0,1,-8,16,1,1,2,6,0,2,2,-8,2,1,-8,-8,0,1,4,3,3
"14483",450233101,450233,102100,6,45,45,1,1,-8,13,1,1,7,-8,0,2,2,-8,3,1,-8,-8,1,2,3,3,2
"14484",450233102,450233,102100,6,45,43,0,1,-8,16,1,0,0,8,0,2,2,-8,2,1,-8,-8,1,2,4,4,4
"14485",450233103,450233,102100,6,45,21,1,1,-8,13,1,1,21,8,0,6,2,-8,2,1,-8,-8,1,-8,-8,79,2
"14486",450234101,450234,102100,6,45,50,1,1,-8,12,1,0,7,-8,0,3,2,-8,4,1,-8,-8,1,2,4,3,3
"14487",450234104,450234,102100,6,45,52,1,1,-8,15,1,0,4,7,0,5,2,-8,4,1,-8,-8,1,2,4,3,3
"14488",450234105,450234,102100,6,45,49,0,1,-8,6,1,0,21,7,0,1,2,-8,3,1,-8,-8,1,2,2,3,4
"14489",450234106,450234,102100,6,45,49,0,1,-8,9,1,0,8,7,0,2,1,-8,3,1,-8,-8,1,2,4,4,3
"14490",450234108,450234,102100,6,45,14,1,1,-8,8,1,1,2,7,0,-8,-8,-8,1,0,-8,-8,1,-8,-8,79,3
"14491",450234109,450234,102100,6,45,16,0,1,-8,9,1,1,3,7,0,-1,2,-8,3,0,-8,-8,1,-8,-8,79,3
"14492",450234110,450234,102100,6,45,22,1,1,-8,16,1,1,7,8,0,3,2,-8,3,1,-8,-8,1,1,-8,79,3
"14493",450234111,450234,102100,6,45,16,0,1,-8,9,1,1,2,7,0,3,2,-8,3,1,-8,-8,1,-8,-8,79,3
"14494",450236101,450236,102100,6,45,54,1,1,-8,9,1,0,4.6,7,0,6,2,-8,5,1,-8,-8,0,2,4,3,3
"14495",450236103,450236,102100,6,45,46,0,1,-8,12,1,1,14,7,0,6,1,-8,3,1,-8,-8,0,2,2,3,2
"14496",450236105,450236,102100,6,45,18,1,1,-8,11,1,1,6,6,0,3,2,-8,2,1,-8,-8,0,1,-8,79,3
"14497",450240101,450240,102100,6,45,64,1,1,-8,9,1,0,3,6,1,5,2,-8,3,0,50101,-8,8,2,5,3,3
"14498",450240102,450240,102100,6,45,63,0,1,-8,9,1,0,0,9,0,78,2,-8,5,1,50101,-8,8,2,4,3,3
"14499",450240103,450240,102100,6,45,42,1,1,-8,-9,1,0,14,8,1,5,2,-8,3,1,40305,-8,8,2,4,3,3
"14500",450240106,450240,102100,6,45,44,0,1,-8,9,1,0,10,6,0,2,2,-8,3,1,50103,-8,8,2,2,3,3
"14501",450240108,450240,102100,6,45,18,1,1,-8,11,1,1,14,8,0,78,2,-8,3,1,-8,-8,8,-8,-8,3,3
"14502",450240109,450240,102100,6,45,14,0,1,-8,7,1,1,24,8,0,-8,-8,-8,2,1,-8,-8,8,-8,-8,79,1
"14503",450240110,450240,102100,6,45,10,0,1,-8,3,1,1,14,10,0,-8,-8,-8,2,1,-8,-8,8,-8,-8,79,3
"14504",450250102,450250,102100,6,45,52,1,1,1,12,1,0,1,5.5,0,1,2,-8,2,1,-8,-8,0,2,4,3,4
"14505",450254102,450254,102100,6,45,39,1,1,-8,12,1,0,7,6,1,5,2,-8,3,1,-8,-8,3,2,4,3,3
"14506",450257101,450257,102200,6,45,68,1,0,-8,12,1,1,14,5,1,5,2,-8,5,0,-8,4,2,2,2,2,3
"14507",450258103,450258,102200,6,45,43,0,0,-8,9,1,1,20,7,0,5,2,-8,2,1,-8,-8,2,2,2,3,1
"14508",450258108,450258,102200,6,45,13,0,0,-8,6,1,1,1,9.5,0,-8,-8,-8,1,1,-8,-8,2,-8,-8,79,3
"14509",450258401,450258,102200,6,45,12,1,0,-8,5,1,1,14,10.5,0,-8,-8,-8,1,1,-8,-8,2,-8,-8,79,2
"14510",450259104,450259,172884,6,45,46,0,1,-8,9,1,0,0.5,7,0,5,2,-8,2,1,-8,-8,0,4,5,1,2
"14511",450259107,450259,172884,6,45,19,1,1,-8,12,1,1,7,7,0,6,3,-8,1,1,-8,-8,0,1,-8,79,4
"14512",450260101,450260,102200,6,45,50,0,0,-8,9,1,0,7,8.5,0,5,2,-8,3,1,-8,-8,0,2,1,2,2
"14513",450260102,450260,102200,6,45,52,1,0,-8,9,1,0,14,-8,1,5,3,-8,1,1,-8,-8,0,2,2,3,4
"14514",450260104,450260,102200,6,45,21,0,0,-8,14,1,0,14,7,0,5,2,-8,3,1,-8,-8,0,1,-8,79,3
"14515",450260105,450260,102200,6,45,20,0,0,-8,13,1,0,1,8,0,5,2,-8,2,1,-8,-8,0,1,-8,79,3
"14516",450266101,450266,102200,6,45,56,1,0,-8,9,1,0,3.5,7,0,5,2,-8,5,1,-8,-8,0,2,2,3,3
"14517",450267101,450267,102200,6,45,51,1,0,-8,6,1,0,20,9,0,5,1,-8,2,1,-8,-8,0,2,4,3,4
"14518",450267104,450267,102200,6,45,18,1,0,-8,11,1,1,1,6,0,5,5,-8,3,1,-8,-8,0,1,-8,79,1
"14519",450268101,450268,102200,6,45,58,1,0,-8,6,1,0,1,6,0,78,1,-8,1,0,-8,-8,2,2,4,1,1
"14520",450268102,450268,102200,6,45,57,0,0,-8,9,1,0,0,9,0,5,1,-8,1,1,-8,-8,2,2,5,3,3
"14521",450269102,450269,102200,6,45,37,0,0,-8,-9,1,0,6,6,0,5,2,-8,1,1,50103,-8,2,2,4,3,3
"14522",450269103,450269,102200,6,45,14,1,0,-8,7,1,1,7,10,0,-8,-8,-8,2,1,-8,-8,2,-8,-8,79,3
"14523",450269201,450269,102200,6,45,72,1,0,-8,9,1,0,21,7,1,5,1,-8,3,0,80000,4,2,-8,-8,5,5
"14524",450269431,450269,102200,6,45,11,1,0,-8,4,1,1,7,10,0,-8,-8,-8,3,1,-8,-8,2,-8,-8,79,3
"14525",450271103,450271,102200,6,45,21,0,0,-8,14,1,0,5,8,0,78,2,-8,3,1,-8,-8,0,1,-8,79,3
"14526",450271104,450271,102200,6,45,19,1,0,-8,14,1,1,5,8,0,6,2,-8,2,1,-8,-8,0,1,-8,79,3
"14527",450272102,450272,102200,6,45,60,1,0,-8,9,1,1,10,6,0,5,2,-8,3,1,-8,-8,5,2,2,3,3
"14528",450274431,450274,102200,6,45,43,1,0,-8,9,1,1,6,7,1,5,3,-8,3,1,-8,-8,3,2,3,2,2
"14529",450276501,450276,102200,6,45,27,0,0,-8,6,1,0,25,8,0,5,2,-8,1,1,60512,-8,3,2,2,3,3
"14530",450277101,450277,102200,6,45,41,0,0,-8,9,1,0,1,9,0,5,3,-8,5,1,-8,-8,1,2,2,1,3
"14531",450277103,450277,102200,6,45,18,0,0,-8,11,1,1,14,7,0,5,2,-8,1,1,-8,-8,1,1,-8,79,3
"14532",450277104,450277,102200,6,45,16,0,0,-8,10,1,1,1,2.5,0,3,2,-8,3,1,-8,-8,1,-8,-8,3,3
"14533",450277105,450277,102200,6,45,13,1,0,-8,6,1,1,4,8.5,0,-8,-8,-8,2,0,-8,-8,1,-8,-8,79,1
"14534",450278101,450278,102200,6,45,62,1,0,-8,-9,1,0,1,8,0,5,2,-8,2,0,50101,-8,5,2,4,4,4
"14535",450278531,450278,102200,6,45,38,1,0,-8,-9,1,1,10,7,1,5,1,-8,5,1,80000,-8,5,2,4,1,3
"14536",450282103,450282,102200,6,45,48,1,0,-8,9,1,0,7,8,1,6,1,-8,1,1,-8,-8,4,2,5,5,5
"14537",450288101,450288,-9,2007,44,67,1,1,-8,9,1,0,14,9,1,5,3,-8,5,0,-8,2,1,2,3,3,3
"14538",450290203,450290,795760,6,45,64,1,0,-8,-9,1,0,0,8.5,0,5,3,-8,1,0,-8,-8,4,2,4,4,3
"14539",450291531,450291,795760,6,45,60,1,0,-8,9,1,0,7,8,0,6,-1,-8,5,0,-8,-8,1,2,5,3,5
"14540",450293105,450293,795760,6,45,38,1,0,-8,9,1,0,21,6,1,5,3,-8,3,1,-8,-8,4,2,2,2,3
"14541",450293431,450293,795760,6,45,29,0,0,-8,9,1,0,15,8,0,5,3,-8,5,1,-8,-8,4,2,2,1,1
"14542",450304101,450304,795760,6,45,46,1,0,-8,9,1,0,20,9,1,3,3,-8,3,1,-8,-8,2,2,1,1,1
"14543",450304102,450304,795760,6,45,38,0,0,-8,6,1,0,1,9,0,5,2,-8,3,1,-8,-8,2,2,1,1,1
"14544",450304103,450304,795760,6,45,15,1,0,-8,8,1,1,3,8,0,-8,-8,-8,3,1,-8,-8,2,-8,-8,79,3
"14545",450304104,450304,795760,6,45,13,0,0,-8,7,1,1,1,10,0,-8,-8,-8,3,1,-8,-8,2,-8,-8,3,5
"14546",450307102,450307,960233,2160,45,46,1,0,-8,8,1,1,5,7,1,2,2,-8,1,1,-8,-8,1,2,3,3,3
"14547",450307106,450307,960233,2160,45,18,1,0,-8,11,1,1,2,7,0,-1,2,-8,2,1,-8,-8,1,-8,-8,79,5
"14548",450312103,450312,172884,6,45,41,1,1,-8,6,1,0,2.5,8,1,5,2,-8,2,1,-8,-8,1,1,2,3,2
"14549",450319101,450319,102400,6,45,55,0,0,-8,9,1,1,15,8,0,5,1,-8,1,1,-8,-8,1,2,4,2,3
"14550",450319102,450319,102400,6,45,56,1,0,-8,9,1,1,15,7,0,5,2,-8,5,1,50101,-8,1,2,4,3,2
"14551",450319103,450319,102400,6,45,33,1,0,-8,-9,1,0,1,7,0,5,2,-8,2,1,40704,-8,1,1,2,1,1
"14552",450319104,450319,102400,6,45,27,0,0,-8,15,1,0,3,8,0,78,2,-8,3,1,-8,6,1,1,4,2,2
"14553",450319651,450319,102400,6,45,33,0,0,-8,15,1,0,5,6.5,0,78,5,-8,2,1,-8,-8,1,2,2,1,1
"14554",450320102,450320,-9,6,45,54,0,0,-8,9,1,1,1,6,0,5,1,-8,3,1,-8,-8,3,2,5,4,3
"14555",450321203,450321,102400,6,45,56,1,0,-8,-9,1,0,8,8,1,5,3,-8,4,1,-8,-8,2,2,2,5,3
"14556",450323204,450323,102400,6,45,46,1,0,-8,8,1,0,10,8,1,6,4,-8,3,1,-8,-8,0,2,4,3,3
"14557",450324101,450324,102400,6,45,57,1,0,-8,15,1,0,3.5,5,1,5,3,-8,5,1,-8,-8,0,4,4,1,2
"14558",450325101,450325,102400,6,45,57,1,0,-8,-9,1,0,10,5,0,5,1,-8,2,0,50101,-8,2,2,2,3,4
"14559",450325102,450325,102400,6,45,59,0,0,-8,6,1,0,6,7,0,5,4,-8,2,1,50101,-8,2,2,2,1,1
"14560",450325104,450325,102400,6,45,34,1,0,1,9,1,0,12,7.5,0,5,1,-8,2,1,-8,-8,2,2,4,2,2
"14561",450325651,450325,102400,6,45,25,0,0,-8,9,1,0,14,8,0,5,2,-8,3,1,-8,-8,2,2,4,3,3
"14562",450326101,450326,102400,6,45,49,1,0,-8,9,1,0,10,6,1,5,2,-8,5,1,-8,8,1,2,4,2,3
"14563",450326103,450326,102400,6,45,14,0,0,-8,7,5,1,0.6,9,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,3
"14564",450328104,450328,102400,6,45,52,1,0,-8,0,1,1,14,8,0,5,3,-8,1,1,-8,-8,0,1,4,1,2
"14565",450334203,450334,-9,6,45,61,1,-9,-8,15,1,1,35,7,0,-1,2,-8,3,1,-8,3,0,2,4,3,3
"14566",450335101,450335,102400,6,45,48,0,0,-8,-9,1,0,14,8,0,5,3,-8,2,0,50106,-8,0,2,4,2,2
"14567",450335531,450335,102400,6,45,78,1,0,-8,6,1,1,28,7,0,6,3,-8,4,0,50101,-8,0,2,5,3,4
"14568",450336101,450336,102400,6,45,57,1,0,-8,9,1,0,0,8,1,5,3,-8,2,1,-8,-8,2,2,2,3,3
"14569",450338101,450338,102400,6,45,65,1,0,-8,0,1,0,21,7,0,5,1,-8,5,0,-8,5,0,5,1,1,1
"14570",450339102,450339,102400,6,45,74,0,0,-8,0,1,0,21,9,0,5,-1,-8,5,0,-8,-8,0,2,2,79,-1
"14571",450341101,450341,101500,4,45,37,1,0,-8,6,1,1,15,7,0,5,2,-8,1,1,80000,-8,3,1,4,1,1
"14572",450342202,450342,101500,4,45,35,0,0,-8,9,1,0,4,8,0,5,3,-8,4,1,50101,-8,2,-8,2,3,3
"14573",450343101,450343,101500,4,45,56,1,0,-8,6,5,0,7,9.5,0,5,2,-8,4,1,-8,-8,2,2,2,3,3
"14574",450343102,450343,101500,4,45,56,0,0,-8,4,5,0,7,9.5,0,5,2,-8,5,1,-8,-8,2,2,4,5,5
"14575",450343103,450343,101500,4,45,34,1,0,-8,-9,5,1,4,8,1,5,2,-8,3,1,40101,-8,2,2,4,4,4
"14576",450343401,450343,101500,4,45,10,0,0,-8,4,5,1,14,10,0,-8,-8,-8,3,0,-8,-8,2,-8,-8,79,3
"14577",450346101,450346,-9,2139,45,57,1,0,-8,9,1,0,1,8,1,5,2,-8,3,1,-8,-8,2,2,3,2,3
"14578",450346102,450346,-9,2139,45,57,0,0,-8,6,1,0,2,9,0,5,2,-8,5,0,-8,-8,2,2,5,5,5
"14579",450346103,450346,-9,2139,45,36,1,0,-8,-9,1,0,0,8,1,5,3,-8,3,1,99700,-8,2,2,4,3,2
"14580",450346105,450346,-9,2139,45,13,0,0,-8,7,1,1,15,7,0,-8,-8,-8,2,1,-8,-8,2,-8,-8,79,3
"14581",450348101,450348,101500,4,45,36,1,0,-8,9,5,0,3.5,10,0,5,3,-8,2,1,-8,-8,2,2,3,3,3
"14582",450348102,450348,101500,4,45,64,1,0,-8,0,5,0,7,10,0,5,3,-8,4,0,-8,-8,2,2,3,5,3
"14583",450348103,450348,101500,4,45,59,0,0,-8,-9,5,0,7,10,0,5,2,-8,3,0,-8,-8,2,2,5,5,5
"14584",450348104,450348,101500,4,45,37,0,0,-8,12,1,1,0.5,7,0,5,2,-8,3,1,-8,-8,2,2,4,3,3
"14585",450348105,450348,101500,4,45,15,1,0,-8,9,1,1,6,8,0,-8,-8,-8,2,1,-8,-8,2,-8,-8,79,1
"14586",450349103,450349,101500,4,45,39,0,0,-8,14,1,0,1,8,0,5,1,-8,3,1,-8,-8,1,2,4,4,4
"14587",450349104,450349,101500,4,45,19,1,0,-8,12,1,1,14,9,0,-1,2,-8,2,1,-8,-8,1,1,-8,79,4
"14588",450349105,450349,101500,4,45,14,1,0,-8,7,1,1,28,8.5,0,-8,-8,-8,3,1,-8,-8,1,-8,-8,79,2
"14589",450350103,450350,101500,4,45,54,0,0,-8,6,1,0,14,8.5,0,5,2,-8,4,1,-8,-8,0,2,3,3,3
"14590",450351101,450351,-9,2135,45,60,1,0,-8,6,1,0,7,8,0,5,3,-8,3,1,-8,-8,0,2,4,3,3
"14591",450351102,450351,-9,2135,45,58,0,0,-8,6,1,0,8,8,0,6,2,-8,3,0,-8,-8,0,2,3,3,4
"14592",450353101,450353,101500,4,45,59,1,0,-8,9,1,0,7,8,0,5,2,-8,5,1,-8,-8,2,1,4,3,3
"14593",450355101,450355,101500,4,45,56,1,0,-8,6,1,0,0,8,1,5,2,-8,3,1,50101,-8,2,2,4,4,3
"14594",450355102,450355,101500,4,45,55,0,0,-8,-9,5,0,0,8,0,-1,-1,-8,2,0,50101,-8,2,2,5,5,5
"14595",450355104,450355,101500,4,45,33,0,0,-8,6,1,0,1,8,0,5,1,-8,2,1,50101,-8,2,2,2,1,1
"14596",450357103,450357,101500,4,45,37,1,0,-8,6,1,1,13,8,0,5,2,-8,3,1,-8,-8,2,3,4,4,4
"14597",450357104,450357,101500,4,45,65,0,0,-8,0,1,0,28,9,0,5,2,-8,4,1,-8,-8,2,2,3,4,5
"14598",450357106,450357,101500,4,45,14,0,0,-8,8,1,1,5,10,0,-8,-8,-8,3,0,-8,-8,2,-8,-8,79,3
"14599",450358102,450358,101500,4,45,40,1,0,1,9,1,1,3,8,1,5,1,-8,1,1,-8,-8,2,2,2,2,3
"14600",450358104,450358,101500,4,45,39,0,0,-8,2,1,0,15,7,0,5,2,-8,3,1,-8,-8,2,2,4,1,2
"14601",450358105,450358,101500,4,45,14,1,0,-8,7,1,1,8,8,0,-8,-8,-8,2,1,-8,-8,2,-8,-8,79,2
"14602",450359101,450359,101500,4,45,53,1,0,-8,6,1,0,7,9,0,5,2,-8,3,0,-8,-8,1,2,5,2,4
"14603",450361101,450361,101500,4,45,55,1,0,-8,6,5,0,7,10,0,5,2,-8,4,1,-8,-8,1,2,5,5,5
"14604",450361102,450361,101500,4,45,53,0,0,-8,6,5,0,14,9,0,5,2,-8,4,0,-8,-8,1,2,4,5,5
"14605",450362101,450362,101500,4,45,48,1,0,-8,9,5,0,7,7,0,5,2,-8,2,1,-8,-8,2,2,3,3,3
"14606",450362102,450362,101500,4,45,40,0,0,-8,9,5,1,7,9,0,5,2,-8,3,1,-8,-8,2,2,4,3,3
"14607",450362105,450362,101500,4,45,14,1,0,-8,7,1,1,1,9,0,-8,-8,-8,2,1,-8,-8,2,-8,-8,79,3
"14608",450364102,450364,101500,4,45,62,0,0,-8,-9,5,0,7,10.5,0,5,2,-8,2,1,50101,-8,1,5,4,3,4
"14609",450364103,450364,101500,4,45,41,1,0,-8,9,5,0,20,9,1,5,2,-8,1,1,-8,77,1,2,3,4,4
"14610",450364105,450364,101500,4,45,16,1,0,-8,9,5,1,2,7,0,5,2,-8,1,1,-8,-8,1,-8,-8,79,4
"14611",450366102,450366,101500,4,45,58,0,0,-8,9,1,0,7,9,0,5,2,-8,5,1,-8,-8,2,2,4,3,3
"14612",450366401,450366,101500,4,45,12,1,0,-8,6,1,1,7,8,0,-8,-8,-8,3,1,-8,-8,2,-8,-8,79,3
"14613",450368101,450368,101500,4,45,59,1,0,-8,6,1,0,14,9,0,5,2,-8,5,1,-8,-8,1,2,4,3,3
"14614",450368102,450368,101500,4,45,55,0,0,-8,6,1,0,21,8,0,5,3,-8,5,1,-8,-8,1,2,3,3,3
"14615",430478102,452013,929197,32,43,69,1,1,-8,6,1,0,21,9,1,6,2,-8,3,0,80000,-8,2,2,2,3,3
"14616",130901104,456505,118800,46,13,38,0,0,-8,15,1,1,21,6,0,2,2,-8,2,1,-8,-8,3,4,5,3,3
"14617",230470103,458481,631011,815,23,38,1,1,1,15,1,0,10,-8,1,2,5,-8,1,1,-8,-8,1,2,4,3,3
"14618",450146101,459665,795885,2149,45,55,1,0,1,7,1,0,14,7,1,78,4,-8,5,1,-8,-8,0,2,3,3,2
"14619",450146104,459665,795885,2149,45,28,1,0,-8,7,5,0,0,8,1,78,4,-8,1,1,-8,-8,0,1,5,5,5
"14620",370355102,370355,-9,8451,37,72,0,0,-8,6,5,0,14,6,0,5,2,-8,5,1,50103,4,2,2,-8,3,5
"14621",370608104,471121,216364,64,37,30,0,1,-8,-9,1,0,2,7,0,5,3,-8,2,1,40703,-8,2,2,4,4,3
"14622",471121553,471121,216364,64,37,32,1,1,-8,-9,1,0,21,10,0,5,4,-8,1,1,40705,-8,2,-8,4,2,2
"14623",291585501,471616,795721,4,45,40,1,1,-8,12,1,1,7,7.5,1,5,3,-8,2,1,-8,-8,5,2,4,3,4
"14624",291585502,471616,795721,4,45,40,0,1,-8,9,1,0,7,8,0,5,3,-8,3,1,-8,-8,5,2,4,3,2
"14625",450104105,471616,795721,4,45,68,0,1,-8,-9,1,0,7,8,0,5,3,-8,3,0,-8,-8,5,2,4,3,5
"14626",450104106,471616,795721,4,45,14,0,1,-8,7,1,1,21,9,0,-8,-8,-8,2,1,-8,-8,5,-8,-8,79,3
"14627",211817103,473386,589332,684,21,33,0,1,-8,9,1,1,10,8,1,5,3,-8,3,1,-8,2,1,2,3,1,2
"14628",473386401,473386,589332,684,21,11,0,1,-8,6,1,1,2,9,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,3
"14629",130606103,473437,312967,53,13,42,1,1,-8,9,1,0,5,7,1,5,2,-8,3,1,-8,-8,4,2,3,2,3
"14630",130606105,473437,312967,53,13,41,0,1,-8,15,1,1,7,7,0,5,2,-8,3,1,-8,-8,4,2,4,2,1
"14631",130606106,473437,312967,53,13,14,1,1,-8,8,1,0,0.5,7,0,-8,-8,-8,1,1,-8,-8,4,-8,-8,79,3
"14632",441668114,486884,183095,121,44,63,1,1,-8,8,5,0,1,5,1,5,2,-8,2,1,-8,-8,6,2,3,1,3
"14633",441668115,486884,183095,121,44,57,0,1,-8,0,5,0,13,7,0,5,5,-8,2,0,-8,-8,6,2,2,1,3
"14634",140193103,488944,128600,71,14,51,1,0,-8,9,1,1,6,7,1,5,3,-8,3,1,-8,-8,0,2,2,2,3
"14635",140193104,488944,128600,71,14,49,0,0,-8,9,1,0,3,7,0,5,2,-8,3,1,-8,-8,0,2,2,3,3
"14636",489620401,489620,116800,41,51,11,0,0,-8,5,1,1,3,9,0,-8,-8,-8,3,0,-8,-8,2,-8,-8,79,-1
